0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,label
1.0413564,-0.010292316,0.5386127,-0.109379865,2.0666206,0.37587458,-0.9053014,3.2088313,2.8191793,2.7629325,1.6830158,1.3985167,0.3709132,-0.14726718,0.7835528,1.3079565,1.6605294,2.8437848,0.95871633,0.2592358,2.2815945,2.2516093,2.315274,-0.086901106,0.13970289,0.3943188,0.28119445,2.4946704,0.8906878,1.4203703,1.1792424,1.1579976,0.9636528,0.19214347,2.5076618,0.4829078,0.21447784,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,-0.11183443,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,-0.18936604,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,-0.14336252,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,-0.05197628,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,-0.06500231,4.955203,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,-0.18427171,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,0
1.0413564,-0.010292316,0.5386127,-0.109379865,-0.13450457,-0.9186909,0.8771978,0.3593489,0.13893563,-0.19567807,-0.0015733298,0.3082147,0.28701988,0.09460952,0.20723061,0.14052016,-0.020377327,4.7848396,0.533839,0.58594716,0.51660466,1.2209442,1.6372501,0.15479256,0.24509755,0.10173392,0.01339376,-0.17538357,0.65888715,4.3964357,-0.08104106,-0.51890326,-0.28446868,0.77906203,4.4316387,1.5095383,1.108329,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,-0.11183443,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,-0.18936604,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,1.0332867,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,-0.05197628,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,-0.06500231,-0.06806328,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,-0.18427171,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,1
4.6474,3.6152635,4.089568,0.7877536,-0.2626144,-0.2478402,0.7140239,0.19114536,1.0053937,0.5189911,0.62717366,-0.08119787,1.1160213,-0.14726718,0.099582255,0.68815535,0.56625473,4.7848396,0.38004205,0.2655226,0.21141487,1.1553427,0.5026113,0.025557546,-0.0027044378,-0.050214857,0.12848428,0.7006631,-0.12528826,0.9924609,-0.38179973,-0.6443997,0.41448987,0.55108887,2.7373567,0.00523353,-0.15804256,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,0.48233882,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,-0.18936604,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,-0.14336252,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,-0.05197628,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,-0.06500231,-0.06806328,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,-0.18427171,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,0
1.0413564,-0.010292316,2.6798942,1.2452459,-0.3802148,-0.9131096,0.89088804,0.3593489,0.13893563,-0.19567807,-0.0015733298,0.3082147,0.28701988,0.09460952,0.20723061,0.14052016,-0.020377327,4.7848396,0.533839,0.58594716,0.51660466,1.2209442,1.6372501,0.15479256,0.24509755,0.10173392,0.01339376,-0.17538357,0.65888715,4.3964357,-0.08104106,-0.51890326,-0.28446868,0.77906203,4.4316387,1.5095383,1.108329,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,-0.11183443,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,-0.18936604,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,1.0332867,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,-0.05197628,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,-0.06500231,-0.06806328,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,-0.18427171,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,1
1.0413564,-0.010292316,0.5386127,-0.109379865,0.19191356,0.6175039,1.0154562,-0.28195643,2.814669,2.3871622,2.2548504,0.49238357,0.9455063,-0.14726718,0.51562184,1.6666163,1.6910268,2.1748872,-0.018816471,-0.019427955,0.7290268,1.1559174,0.5011353,-0.08059282,-0.014297623,0.11605445,0.42748126,2.496334,-0.22151406,-0.071123615,0.043742124,-0.28895316,0.9160513,1.1457082,2.9151182,1.8938679,1.4505198,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,-0.11183443,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,-0.18936604,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,-0.14336252,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,-0.05197628,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,-0.06500231,-0.06806328,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,0.8983375,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,1
1.0413564,-0.010292316,0.5386127,-0.109379865,0.03210185,-0.42262962,-0.56549835,3.0231106,2.279292,1.9188166,1.9078578,0.9410709,0.74438214,-0.14726718,0.46835238,1.5969572,1.4049822,2.1748872,0.17165573,-0.041310556,0.94260037,0.57890147,0.76690096,-0.17329305,-0.010292698,0.0028647631,0.3544591,1.9588,0.65164864,1.9427346,0.031414647,1.0655558,1.3193758,-0.31821775,3.5337586,0.48434165,0.21633811,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,-0.11183443,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,-0.18936604,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,-0.14336252,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,-0.05197628,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,3.8616736,-0.06806328,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,-0.18427171,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,1
1.0413564,3.6152635,4.521437,1.2452459,-0.37083158,0.8793427,1.1774713,-0.86742747,2.8045394,2.5788128,2.3341272,1.7138354,0.34878922,-0.14726718,0.85080785,1.6790434,1.7244198,2.0962493,0.2746389,0.47364655,1.9760349,2.3137114,2.2166133,0.1633145,0.32876432,0.37138602,0.09733489,2.4605234,0.18741927,0.47859126,0.31932664,0.65721416,0.49940586,-0.8402477,1.7085683,0.8588922,0.5171056,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,-0.11183443,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,1.4145881,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,-0.14336252,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,-0.05197628,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,-0.06500231,-0.06806328,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,-0.18427171,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,0
1.0413564,3.6152635,4.521437,2.2266564,0.6918442,-0.6840362,0.4720453,1.908017,0.9218944,0.50353545,2.030346,-0.13802029,0.9743089,0.057613302,0.081846714,0.6139134,0.5935591,2.1748872,-0.13965112,-0.15943415,-0.010124415,-0.020840608,-0.096008815,-0.18431923,-0.12260912,-0.06699469,0.5408865,0.6156007,0.6488414,2.9113226,-0.30756083,1.1101487,0.18424143,0.8638532,3.768892,1.8462688,1.4933196,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,-0.11183443,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,-0.18936604,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,-0.14336252,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,0.109145835,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,-0.06500231,-0.06806328,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,-0.18427171,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,0
1.0413564,0.70376647,0.5386127,-0.109379865,-0.3802148,0.6008932,1.0274351,-0.28179634,2.951984,2.3136156,2.1446433,0.4881795,0.9759314,-0.0075089815,0.4010231,1.6780539,1.6956922,2.1748872,-0.13984743,-0.14315024,-0.08644594,0.043979764,-0.08878392,-0.19750923,-0.10892518,-0.019387323,0.7967241,2.6429057,0.040232923,0.47627252,-0.321106,-0.7567056,-0.9642296,0.32429197,1.3391082,-0.07212517,-0.24387336,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,-0.11183443,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,-0.18936604,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,-0.14336252,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,-0.05197628,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,-0.06500231,-0.06806328,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,0.8983375,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,0
1.0413564,-0.010292316,0.5386127,-0.109379865,-0.19420835,0.38318032,-0.9159243,3.2430892,1.5029752,0.9181768,1.1029377,1.4552727,0.10117339,-0.14726718,0.6797709,1.3065895,0.6755731,2.8437848,1.1201649,0.29034248,1.9751012,2.4853368,2.5964143,0.026704505,0.31970054,0.40006566,-0.055375267,1.1833152,0.78707266,2.3826087,1.9636047,0.35447705,1.247047,-0.0072269877,1.7073779,-0.35356703,-0.484609,-0.02846302,-0.034779485,-0.002001018,-0.00018481321,-0.08383002,-0.0069685504,-0.11183443,-0.0020644716,-0.080357686,-0.024127608,-0.0108958995,-0.01617169,-0.015719559,-0.00016866076,-0.18936604,-0.02809204,-0.0013781255,-0.0026099617,-0.015431635,-0.021532454,-0.0018653563,-0.015915893,-0.0068226764,-0.0124398805,-0.0018142727,-0.0016213348,-0.009678781,-0.0034117668,-0.010477474,-0.03189707,-0.015814004,-0.009881562,-0.015911028,-0.013686215,-0.012933036,-0.016064165,-0.01727245,-0.00064097514,-0.013997951,-0.023149895,-0.020163726,-0.029080499,-0.00792668,-0.0070364703,-0.002035021,-0.016025681,-0.0005836036,-0.14336252,-0.00106891,-0.0029514069,-0.008302331,-0.0011620255,-0.025190376,-0.0070914715,-0.05197628,-0.057567433,-0.02051917,-0.015267121,-0.00284696,-0.19229943,-0.015862703,-0.09067819,-0.11595269,-0.012714844,-0.017709,-0.010067423,-0.004627533,-0.002632561,-5.5036875e-05,-0.009923867,-0.06500231,4.955203,-0.008245394,-0.047853105,-0.006985741,-0.0006495572,-0.010253204,-0.011753022,-0.0013017595,-0.050217558,-0.021303164,-0.014365445,-0.18427171,-0.0036779433,-0.014434864,-8.946081e-05,-0.0012419503,-0.08281446,0
