0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,label
0.2652069,-0.009250082,-0.07003228,0.1161682,1.7690266,0.65127105,-0.23561901,4.7406616,3.330608,1.922574,8.097567,1.9963653,1.0272257,-0.08472392,3.2227595,1.9183041,3.3945405,1.2923529,0.8601881,0.22191101,0.21770237,2.083499,2.6812906,0.7022187,0.37815437,0.38084662,0.7066085,2.8126326,0.43418288,2.6447039,6.2402363,2.0215523,3.2066739,0.5328424,1.0362504,0.5220318,0.5506586,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,-0.059507627,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,-0.07183729,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,-0.09031889,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,-0.07979472,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,-0.099934,0.3596626,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,-0.031251177,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,1
0.2652069,-0.009250082,-0.07003228,0.1161682,-0.12405579,-0.72621506,6.0841374,1.7403201,-0.3048723,-0.3932597,0.17302737,0.4910039,0.67350966,2.5528722,0.6956387,-0.2667684,-0.2093209,2.0422263,0.4637411,0.49446726,0.046896465,1.1460295,1.9240124,3.1961055,0.5972518,0.11867453,0.054109193,-0.39733595,1.5822921,6.6659546,2.6495013,-0.14088973,0.8766694,1.0920982,1.6843517,1.671292,1.6940913,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,-0.059507627,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,-0.07183729,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,2.293932,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,-0.07979472,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,-0.099934,-0.053367928,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,-0.031251177,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,0
7.0838103,8.781437,0.84170496,4.1331835,-0.28912735,0.09808071,5.5308824,1.6592194,0.68099195,0.19010192,2.0212936,-0.049595557,2.2974129,-0.08472392,0.19738926,0.5693283,0.7844544,2.0422263,0.3285092,0.22688428,0.0109119825,1.0055856,0.5770628,1.5177839,0.059187435,-0.027429521,0.33728525,0.47666982,-0.17583366,1.8599408,1.7767725,-0.6178521,2.2735546,0.94914293,1.1317601,-0.044326693,-0.030979492,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,1.9424144,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,-0.07183729,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,-0.09031889,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,-0.07979472,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,-0.099934,-0.053367928,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,-0.031251177,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,0
0.2652069,-0.009250082,0.33957702,2.253193,-0.44485953,-0.7206887,6.222736,1.7403201,-0.3048723,-0.3932597,0.17302737,0.4910039,0.67350966,2.5528722,0.6956387,-0.2667684,-0.2093209,2.0422263,0.4637411,0.49446726,0.046896465,1.1460295,1.9240124,3.1961055,0.5972518,0.11867453,0.054109193,-0.39733595,1.5822921,6.6659546,2.6495013,-0.14088973,0.8766694,1.0920982,1.6843517,1.671292,1.6940913,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,-0.059507627,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,-0.07183729,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,2.293932,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,-0.07979472,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,-0.099934,-0.053367928,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,-0.031251177,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,0
0.2652069,-0.009250082,-0.07003228,0.1161682,0.31086338,0.90388495,6.6587787,1.5348873,3.3192,1.8438286,6.381057,0.75160974,2.1954134,-0.08472392,2.0586693,2.9383016,3.4668047,1.1106457,-0.104862206,0.0033695027,0.06756822,1.0145241,0.57487464,0.70408493,0.040296823,0.1332553,1.0546577,2.818851,-0.24670364,-0.024393093,3.489522,0.0821511,3.176015,1.3981802,2.2826657,2.2345672,2.238991,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,-0.059507627,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,-0.07183729,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,-0.09031889,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,-0.07979472,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,-0.099934,-0.053367928,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,15.394235,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,0
0.2652069,-0.009250082,-0.07003228,0.1161682,0.10722299,-0.07369106,1.631836,4.257237,2.1486788,1.2373703,5.3227515,1.369964,1.6588115,-0.08472392,1.9328421,2.017198,2.3584309,1.1106457,0.13796948,-0.017527081,0.09153302,0.5014801,0.7787235,0.00016973913,0.046822667,0.023425192,0.8641358,1.8101515,0.31745413,3.4958334,3.4842095,1.416097,3.6657586,0.1780316,1.2681859,0.5239119,0.55244946,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,-0.059507627,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,-0.07183729,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,-0.09031889,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,-0.07979472,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,0.30827227,-0.053367928,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,-0.031251177,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,1
0.2652069,8.781437,0.7058908,2.253193,-0.43338183,1.1346277,7.3347454,0.027880456,3.2245448,1.9064349,7.202747,2.4238448,0.9134001,-0.08472392,3.3207881,3.0182705,3.5432458,1.0097469,0.22716647,0.39678815,0.23057505,2.1481903,2.6112323,2.2861762,0.791502,0.36143023,0.27361375,2.7145014,0.016274754,1.0111051,4.485267,1.0523984,2.3282309,-0.2561647,0.7288599,0.9653431,0.995852,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,-0.059507627,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,6.2926483,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,-0.09031889,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,-0.07979472,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,-0.099934,-0.053367928,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,-0.031251177,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,1
0.2652069,8.781437,0.7058908,3.8206391,0.7778411,-0.3730501,4.7970543,2.956771,0.5766944,0.17022063,5.7392144,-0.12509714,2.2920992,2.1659894,0.18852437,0.4533782,0.83740383,1.1106457,-0.013534233,-0.11981259,-0.020764943,-0.46660686,-0.13357319,-0.0022054464,-0.20466858,-0.04350335,1.2912738,0.39010617,0.31475607,5.1366735,1.969343,1.862674,1.6214527,1.1623694,2.6111789,2.4379773,2.429493,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,-0.059507627,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,-0.07183729,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,-0.09031889,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,11.914427,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,-0.099934,-0.053367928,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,-0.031251177,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,0
0.2652069,6.4205647,-0.07003228,0.1161682,-0.44485953,0.88250905,6.7967315,1.5349333,3.005799,1.6793946,5.7511964,0.7477472,2.4823115,1.5760174,1.4303553,2.4968696,3.464577,1.1106457,-0.013637468,-0.10693099,-0.013312111,-0.3361877,-0.12355355,-0.05989658,-0.17181358,0.004029181,1.7573907,2.5458925,-0.092535,1.0104789,1.9635057,-0.6471275,-0.2575857,0.6315983,0.62987447,-0.18544313,-0.13133162,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,-0.059507627,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,-0.07183729,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,-0.09031889,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,-0.07979472,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,-0.099934,-0.053367928,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,15.394235,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,0
0.2652069,-0.009250082,-0.07003228,0.1161682,-0.19189237,0.6615886,-0.37305975,4.851675,1.21906,0.5362756,3.239023,2.0715685,0.4124468,-0.08472392,3.2067235,1.6955205,0.87527055,1.2923529,0.77446026,0.25010443,0.24025397,2.3955379,2.897756,1.5181231,0.776733,0.3800491,-0.09570944,0.9709726,0.36618608,4.283828,7.3880644,2.0953171,3.5801897,0.37696484,0.72688496,-0.48174614,-0.3872531,-0.01726839,-0.018255495,-0.00186225,-0.0013000728,-0.049407832,-0.0012276247,-0.059507627,-0.0052698944,-0.06789698,-0.009619236,-0.048370074,-0.008646156,-0.026361873,-0.020009572,-0.07183729,-0.0021640337,-0.0051257685,-0.015247695,-0.006315463,-0.00784733,-0.009798578,-0.016543275,-0.007983056,-0.011245606,-0.012278046,-0.012368864,-0.011887829,-0.015863398,-0.011288891,-0.009263382,-0.0010055465,-0.0039172536,-0.0115845725,-0.002264263,-0.0032551552,-0.009082356,-0.0070359483,-0.023728361,-0.0025095723,-0.00616422,-0.013294478,-0.009964047,-0.017094828,-0.015271067,-0.0034012722,-0.0035363543,-0.019094659,-0.09031889,-0.0021147009,-0.0056384583,-0.009614273,-0.02576799,-0.005978375,-0.0010834737,-0.07979472,-0.059144747,-0.012932312,-0.004373037,-0.0007792913,-0.015757432,-0.0049822605,-0.057011914,-0.043028127,-0.0022302472,-0.0097421305,-0.0026580307,-0.004684341,-0.00616171,-0.006605545,-0.011078091,-0.099934,0.3596626,-0.0071694516,-0.0052139442,-0.041177496,-0.0037947912,-0.006030919,-0.022303721,-0.021393638,-0.00345608,-0.005864807,-0.0044201226,-0.031251177,-0.0066785133,-0.0060729254,-0.0040039583,-0.0063740383,-0.033998527,0
