0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,Rating,Price
3.228857,9.414348,2.8002927,10.106591,0.11257507,2.194281,-0.3315137,3.88971,-0.5775266,-0.09589464,-0.5841242,0.6865982,-0.38128904,-0.09697254,-0.38031447,-0.28386572,-0.40266874,1.9609369,4.7162557,3.2829435,0.76349396,2.6037595,5.0256357,1.4877486,5.1644235,1.2156675,2.0585604,-0.65540737,5.453182,4.6500406,0.85287255,2.2214785,2.5984712,1.5889777,5.1490026,0.29126722,1.2713106,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,8.237924,-0.011885055,-0.03428698,-0.0010772432,-0.06440473,-0.01553847,-0.008847807,-0.023079839,-0.011735148,-0.06549893,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,-0.0511799,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,-0.10525013,-0.08114876,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,-0.015280172,-0.015454154,1,1
0.017903507,0.00096652744,0.1195553,1.1109312,-0.3165927,3.036896,2.0443168,-0.23190236,-0.4408923,1.1281943,-0.5965385,1.52133,-0.6493397,-0.09697254,3.0828102,-0.25178957,-0.2658963,1.8021913,4.7350364,2.7563663,2.6082325,4.641373,5.6026444,1.9535857,5.661989,1.6749473,-0.1014845,-0.5206661,-0.036450744,1.3487618,2.4481864,1.0094264,2.0114233,0.6611534,9.079826,0.92190576,2.174891,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,-0.010947218,-0.011885055,-0.03428698,-0.0010772432,-0.06440473,-0.01553847,-0.008847807,-0.023079839,-0.011735148,-0.06549893,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,12.4815445,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,-0.10525013,-0.08114876,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,-0.015280172,-0.015454154,1,0
0.017903507,0.00096652744,0.1195553,1.1109312,1.5900843,0.82923836,-0.07235475,3.5105414,1.3982046,11.039738,2.3995159,0.5004103,1.2495586,-0.09697254,-0.18011491,0.9866732,0.8994663,1.9609369,3.6264386,1.6694291,0.17261858,3.1425269,4.268375,0.6951463,4.4177036,0.5016126,1.2486453,1.1062815,0.5637835,0.7378464,0.086322784,0.6879433,3.4717112,1.4524,2.97143,-0.30289605,0.52194804,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,-0.010947218,-0.011885055,-0.03428698,-0.0010772432,-0.06440473,-0.01553847,-0.008847807,-0.023079839,-0.011735148,-0.06549893,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,-0.0511799,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,3.7382853,-0.08114876,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,-0.015280172,-0.015454154,1,0
0.017903507,0.00096652744,0.1195553,5.1752543,0.60792893,0.7841456,-0.008396812,3.285481,0.6864477,6.8908305,1.3062898,0.55905086,0.90514666,-0.09697254,0.38430458,0.5213525,0.4513774,2.3027086,4.60061,2.2640622,1.1350213,3.6183267,4.865116,1.0326047,4.3124137,0.24605489,0.42863175,0.4873084,1.6026288,2.1380777,1.75965,3.494797,3.6905587,3.882353,9.086345,1.9240227,3.2200513,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,-0.010947218,-0.011885055,-0.03428698,-0.0010772432,-0.06440473,-0.01553847,-0.008847807,-0.023079839,-0.011735148,-0.06549893,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,-0.0511799,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,3.7382853,-0.08114876,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,-0.015280172,-0.015454154,1,0
0.017903507,0.00096652744,0.1195553,1.1109312,1.0818157,3.190011,2.118243,-0.32331783,1.6543008,13.047627,2.8545234,1.3367869,0.25155246,-0.09697254,1.4273527,1.1347479,1.22717,2.4834704,4.5817304,3.2855027,0.21352087,2.5115921,4.3446517,1.1714354,4.4606953,0.9530137,0.9558431,1.3718626,-0.040792346,0.04405344,0.27927896,0.5636572,0.07131162,1.3888372,1.3011041,-0.56244606,0.15294942,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,-0.010947218,-0.011885055,-0.03428698,-0.0010772432,-0.06440473,-0.01553847,-0.008847807,-0.023079839,-0.011735148,-0.06549893,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,-0.0511799,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,-0.10525013,-0.08114876,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,10.482654,-0.015454154,1,1
0.017903507,12.497905,4.9625382,10.106591,0.8102096,0.78505474,-0.0076400414,3.5106122,0.57632405,7.3438425,1.4879948,0.51767886,0.715613,-0.09697254,0.3964787,0.49989292,0.40846038,1.9609369,4.3050804,1.9638983,0.5349643,3.1439745,4.2228475,0.6249641,4.1804843,0.10954656,1.0253252,0.40561953,1.1387869,1.605483,0.6541567,2.2167978,4.0307336,1.030953,4.669054,0.22978944,1.1317132,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,-0.010947218,-0.011885055,-0.03428698,-0.0010772432,-0.06440473,-0.01553847,-0.008847807,-0.023079839,-0.011735148,-0.06549893,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,-0.0511799,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,3.7382853,-0.08114876,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,-0.015280172,-0.015454154,1,1
3.228857,0.00096652744,0.1195553,5.1752543,0.84080774,3.1490464,2.0446782,-0.2319529,0.18197313,4.41869,0.41341627,1.0862927,-0.47329733,-0.09697254,1.8905734,0.19427462,0.11381747,2.4834704,5.1767488,3.433659,0.25813076,3.867398,5.409426,0.6081701,5.4484367,1.126735,1.031135,0.04454289,-0.1619176,0.30071065,1.137912,5.5091434,0.07704663,2.0695338,0.59374064,-0.58125514,0.014507979,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,-0.010947218,-0.011885055,-0.03428698,-0.0010772432,-0.06440473,-0.01553847,-0.008847807,-0.023079839,-0.011735148,-0.06549893,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,12.4815445,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,-0.10525013,-0.08114876,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,-0.015280172,-0.015454154,1,0
0.017903507,0.00096652744,0.1195553,1.1109312,-0.22172652,2.9933157,2.0451086,-0.48085463,1.9879811,14.281196,3.6688936,1.342543,-0.1416066,-0.09697254,2.285555,1.2926265,1.5338205,1.9609369,4.3156724,2.9568713,0.8979895,3.256992,4.350185,1.2192335,4.52967,0.6722431,0.9529382,1.680073,0.21977553,0.21265675,0.4975579,-0.034370176,1.5631701,1.4109011,3.6955636,0.5661641,1.6518959,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,-0.010947218,-0.011885055,-0.03428698,-0.0010772432,0.6001053,-0.01553847,-0.008847807,-0.023079839,-0.011735148,-0.06549893,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,-0.0511799,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,-0.10525013,-0.08114876,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,-0.015280172,-0.015454154,0,1
4.065307,13.866387,5.855392,10.880439,-0.27043426,1.8665085,-0.4691155,3.8162694,2.1904626,14.683037,3.5995333,1.089582,0.6886096,-0.09697254,1.325366,1.4166623,1.6741015,1.9609369,4.6641364,2.1974082,1.1810254,3.7614307,4.777771,0.62108856,4.786309,0.5898734,1.4975789,1.8672383,1.5905688,0.9097592,0.981631,4.543914,1.7805591,2.0925534,6.701032,0.8556583,2.1563523,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,-0.010947218,-0.011885055,-0.03428698,-0.0010772432,-0.06440473,-0.01553847,-0.008847807,-0.023079839,-0.011735148,2.47748,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,-0.0511799,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,-0.10525013,-0.08114876,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,-0.015280172,-0.015454154,1,1
0.017903507,0.00096652744,0.1195553,1.1109312,1.1896318,2.0322206,-0.415566,3.816241,2.0002213,15.456988,3.6693244,1.1669683,0.2979042,-0.09697254,1.6032511,1.330172,1.3689355,1.9609369,5.280594,2.2666483,1.8708065,4.1146164,5.3983593,0.7519874,4.6772156,0.98958033,1.0224203,1.6980977,1.5232024,0.997338,1.9283204,5.5130363,4.0095315,2.3117394,5.148912,0.5099296,1.5671313,-0.0008938273,-0.006876656,-0.009241819,-0.0691719,-0.013507765,-0.0066810157,-0.006975849,-0.010947218,-0.011885055,-0.03428698,-0.0010772432,-0.06440473,-0.01553847,-0.008847807,-0.023079839,-0.011735148,-0.06549893,-0.019412963,-0.0120284455,-0.0010041248,-0.025545094,-0.011068846,-0.026783092,-0.016095243,-0.025503568,-0.023170907,-0.012737701,-0.012487211,-0.055701092,-0.015451652,-0.019645277,-0.011638598,-0.08501205,-0.0511799,-0.019584808,-0.04346548,-0.035291947,-0.0149373785,-0.049512044,-0.014972111,-0.014369101,-0.019695148,-0.017349865,-0.10525013,1.0784606,-0.021179887,-0.026115328,-0.01187152,-0.014793806,-0.010038494,-0.004204785,-0.010701679,-0.07445193,-0.012819266,-0.030446805,-0.015280172,-0.015454154,1,1
