0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,Rating,Price
1.143101,1.9472969,0.57395697,1.2858218,2.9695158,7.1042,-0.60066473,38.581394,770.81934,2.6135933,3.405537,28.390251,-0.120303184,-0.49159488,34.540257,-0.48827362,123.49244,0.39564565,106.10678,311.9951,157765.16,1114.4644,491.42163,91.43656,167.12518,107976.08,1.6330612,213.68779,44.742847,12.661387,21.906693,6.053479,2.457241,1.3433064,2.110146,0.45569044,0.5833752,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,0.683276,-0.006222264,-0.07808506,-0.012643956,-0.0024151155,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,-0.010823453,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,-0.1517829,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,-0.03977557,-0.008298522,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,-0.0027292026,-0.03827146,1,1
0.6269711,-0.6959252,0.19722821,0.43006378,0.07567872,9.754988,0.66317964,2.907588,1965.0244,4.368939,1.5683933,33.305275,-0.29457355,-0.49159488,145.39989,-0.07834205,408.31372,-0.8281445,106.03517,245.694,298469.44,1627.3508,616.10187,80.8471,187.70135,130885.74,0.48644358,524.18427,2.994564,0.4094855,22.403734,4.854064,2.1960063,0.8024438,4.6485105,1.1012679,1.3848277,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,-0.003927677,-0.006222264,-0.07808506,-0.012643956,-0.0024151155,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,-0.010823453,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,2.1360474,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,-0.03977557,-0.008298522,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,-0.0027292026,-0.03827146,1,0
0.6269711,-0.6959252,0.19722821,0.43006378,5.270314,2.2612143,-0.32421064,37.69305,10916.737,35.273655,151.25446,26.233503,2.973723,-0.49159488,60.097263,3.225661,2151.9148,0.39564565,77.90665,121.223785,112174.52,1360.1835,381.2223,43.48054,122.01865,32130.164,1.7086339,2913.0159,8.650267,0.16755022,17.310268,4.4605503,2.6707563,1.1567311,0.67160296,-0.046293586,-0.21939355,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,-0.003927677,-0.006222264,-0.07808506,-0.012643956,-0.0024151155,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,-0.010823453,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,-0.1517829,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,11.046988,-0.008298522,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,-0.0027292026,-0.03827146,1,0
0.6269711,-0.6959252,0.19722821,0.85052615,6.910102,2.0464683,-0.2392637,37.68755,7643.166,23.803106,96.9974,26.872316,1.415795,-0.49159488,95.46446,1.6913934,1511.5186,0.9324844,119.33372,207.17172,164798.4,1633.0807,466.03094,58.454567,117.98352,25916.234,0.79802763,2039.4105,23.249475,0.78878313,27.203005,7.0723796,2.678621,2.4645734,4.649617,1.9108222,2.818101,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,-0.003927677,-0.006222264,-0.07808506,-0.012643956,-0.0024151155,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,-0.010823453,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,-0.1517829,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,11.046988,-0.008298522,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,-0.0027292026,-0.03827146,1,0
0.6269711,-0.6959252,0.19722821,0.43006378,5.9844856,10.3485155,0.9117273,3.438628,13158.042,43.195267,175.68004,31.778774,0.6587987,-0.49159488,132.60739,2.8228245,2804.1985,1.6559219,118.22899,301.2575,113234.33,987.59033,399.33997,65.61081,125.31424,61724.21,1.2116776,3525.4229,2.613063,-0.0122483745,18.712875,4.440355,1.6838806,1.0657896,-0.41566688,-0.38089967,-0.51469934,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,-0.003927677,-0.006222264,-0.07808506,-0.012643956,-0.0024151155,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,-0.010823453,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,-0.1517829,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,-0.03977557,-0.008298522,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,3.7738116,-0.03827146,1,1
0.6269711,2.5719264,0.80122507,1.2858218,5.442117,2.0477028,-0.23915577,37.69515,7428.259,24.335253,106.43403,26.718327,1.179943,-0.49159488,100.79209,1.6296328,1455.6423,0.39564565,89.807205,153.2594,136883.95,1365.3281,368.44348,42.083656,103.47078,19081.133,1.2777147,1982.0461,14.401474,0.49080512,20.600388,5.9822335,2.9497695,1.0309396,1.7562648,0.38513747,0.4824145,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,-0.003927677,-0.006222264,-0.07808506,-0.012643956,-0.0024151155,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,-0.010823453,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,-0.1517829,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,11.046988,-0.008298522,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,-0.0027292026,-0.03827146,1,1
1.143101,-0.6959252,0.19722821,0.85052615,5.1916223,9.984802,0.6632314,2.9059305,5264.585,15.708117,55.05927,30.492264,-0.17529622,-0.49159488,145.47617,0.6475689,1015.975,1.6559219,182.20474,313.75235,119024.04,1926.3141,565.39655,40.7591,146.27304,71874.24,1.3304102,1404.6621,2.0544493,0.06774761,23.24284,8.959357,1.8038582,1.5342267,-0.78443414,-0.44937596,-0.56165856,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,-0.003927677,-0.006222264,-0.07808506,-0.012643956,-0.0024151155,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,-0.010823453,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,2.1360474,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,-0.03977557,-0.008298522,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,-0.0027292026,-0.03827146,1,0
0.6269711,-0.6959252,0.19722821,0.43006378,0.65605634,9.56777,0.66329265,3.3801672,15107.594,40.187614,223.33026,31.926836,0.30475098,-0.49159488,137.77922,3.059702,3435.5835,0.39564565,93.15176,290.9676,161464.39,1375.7422,403.18127,68.88542,129.2399,45521.633,1.1902184,3937.194,5.087117,0.022785503,19.830914,4.0266466,1.9955289,1.0694827,1.0386599,0.6725527,1.0678561,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,-0.003927677,-0.006222264,-0.07808506,-0.012643956,0.16509497,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,-0.010823453,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,-0.1517829,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,-0.03977557,-0.008298522,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,-0.0027292026,-0.03827146,0,1
1.5798011,3.0400388,0.978639,0.88333875,0.42783263,5.992213,-0.9341188,38.5719,15563.105,35.949997,218.95695,30.579346,1.1689913,-0.49159488,136.97664,1.6401683,3777.7598,0.39564565,124.37843,195.92876,170769.03,1750.402,459.12805,41.75798,143.31804,36482.258,1.8405516,4062.7646,22.189747,0.2710589,22.56967,7.9950256,1.9996643,1.5380799,3.1968324,0.91002077,1.354247,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,-0.003927677,-0.006222264,-0.07808506,-0.012643956,-0.0024151155,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,10.265674,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,-0.1517829,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,-0.03977557,-0.008298522,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,-0.0027292026,-0.03827146,1,1
0.6269711,-0.6959252,0.19722821,0.43006378,6.385776,6.520879,-0.76798415,38.57106,15667.422,38.606766,223.3929,30.796806,0.6918871,-0.49159488,131.47794,1.6118089,3083.623,0.39564565,171.42453,209.81726,210377.06,1863.1853,557.7141,47.45431,137.81932,61313.656,1.2562555,4106.3306,21.342285,0.30619085,22.268864,8.660191,2.9495726,1.670486,2.1101303,0.59726715,0.7419424,-0.03120488,-0.0019394247,-0.037102774,-0.003408335,-0.0059900223,-0.13195333,-0.037549898,-0.003927677,-0.006222264,-0.07808506,-0.012643956,-0.0024151155,-0.06768935,-0.0018623163,-0.039335337,-0.03641273,-0.010823453,-0.0026349695,-0.0783041,-0.00020495948,-0.06855581,-0.017637307,-0.00236759,-0.037922543,-0.0039745513,-0.05498097,-0.017921511,-0.027589513,-0.008720287,-0.06822995,-0.0383749,-0.03418237,-0.064041145,-0.1517829,-0.00255507,-0.043340757,-0.006663201,-0.03310188,-0.09939944,-0.07791826,-0.002606876,-0.0028942656,-0.043411456,-0.03977557,2.1450157,-0.005766163,-0.012669972,-0.038258515,-0.00035968385,-0.027788486,-0.0038067324,-0.0381058,-0.0009871686,-0.03731286,-0.09030925,-0.0027292026,-0.03827146,1,1
