0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,Rating,Price
0.9349804,1.1593345,2.0523026,3.7714162,6.8039026,8.530446,-7.3067274,4600.7314,1595.6407,5.1061153,-0.52661574,19.11816,0.020367846,-0.24958245,333.43875,3218.2717,35.583,1.067035,49.70005,812.4645,39140.395,17.03831,50.13286,192.19366,391.76505,104029.66,1.0119858,1002.954,36.707314,4.2101865,2.094625,5.834983,1.3515316,0.648017,1.3531967,0.9222597,1.008137,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,6.6289773,-0.039304312,-0.032604985,-0.006871072,-0.0013757071,-0.021319002,-0.019342098,-0.02373685,-0.008287255,-0.06754847,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,-0.005838915,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,-0.10413034,-0.0027095284,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,-0.007011933,-0.023019457,1,1
-0.14434712,-0.70161134,-0.18233341,-0.47984558,1.4036922,9.857265,-3.6859784,519.2613,1945.2456,13.576339,-0.850059,22.710447,-0.44004357,-0.24958245,3343.5107,3768.399,29.911009,1.050636,51.001694,600.56824,40213.562,42.6218,69.50893,172.08852,328.5296,121646.586,-0.07098086,761.6536,0.6259581,0.9814527,2.4615514,4.1758556,1.012237,0.12513965,3.3880117,1.396885,1.4225695,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,-0.052435,-0.039304312,-0.032604985,-0.006871072,-0.0013757071,-0.021319002,-0.019342098,-0.02373685,-0.008287255,-0.06754847,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,17.896175,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,-0.10413034,-0.0027095284,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,-0.007011933,-0.023019457,1,0
-0.14434712,-0.70161134,-0.18233341,-0.47984558,16.241302,6.121023,-6.9241753,4501.931,10808.582,91.80525,26.130518,17.655378,1.4398754,-0.24958245,569.2533,6087.535,158.34026,1.067035,32.792683,293.08865,23693.574,21.140326,38.135803,123.52339,286.48004,83688.26,0.55362815,4232.355,2.2748,0.49623436,0.89738387,3.6831436,1.9934955,0.5879683,0.200245,0.44620165,0.59297746,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,-0.052435,-0.039304312,-0.032604985,-0.006871072,-0.0013757071,-0.021319002,-0.019342098,-0.02373685,-0.008287255,-0.06754847,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,-0.005838915,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,0.40338147,-0.0027095284,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,-0.007011933,-0.023019457,1,0
-0.14434712,-0.70161134,-0.18233341,1.7653847,13.90922,6.066619,-6.923385,4501.4526,7567.3438,62.700207,16.327452,18.067503,2.1253772,-0.24958245,895.00024,4289.3364,111.16895,1.2665808,49.51033,505.38046,34809.12,25.681225,48.02052,165.03183,277.02582,67503.97,0.15750766,2963.1482,6.919811,1.701847,3.6607366,7.2933674,2.2185688,1.9117119,3.3886333,2.2811372,2.1919603,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,-0.052435,-0.039304312,-0.032604985,-0.006871072,-0.0013757071,-0.021319002,-0.019342098,-0.02373685,-0.008287255,-0.06754847,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,-0.005838915,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,0.40338147,-0.0027095284,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,-0.007011933,-0.023019457,1,0
-0.14434712,-0.70161134,-0.18233341,-0.47984558,16.21264,9.891299,-3.6713154,567.36786,12492.207,111.68621,30.515486,21.420855,1.0236937,-0.24958245,2689.4072,4902.4624,178.54347,1.2373171,49.065998,737.77747,23917.424,14.95585,40.350227,184.53589,294.23868,151720.89,0.37612915,4466.428,0.50996846,-0.086863965,1.1470866,5.6923795,-1.5770706,0.5010154,-0.66816556,0.25714588,0.48393518,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,-0.052435,-0.039304312,-0.032604985,-0.006871072,-0.0013757071,-0.021319002,-0.019342098,-0.02373685,-0.008287255,-0.06754847,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,-0.005838915,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,-0.10413034,-0.0027095284,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,7.0616684,-0.023019457,1,1
-0.14434712,1.5594985,3.3500912,3.7714162,12.835954,6.0734406,-6.9209356,4502.1763,7354.5674,64.03229,18.031143,17.960754,1.976021,-0.24958245,944.6412,4205.201,107.041985,1.067035,37.626354,372.22998,28912.857,21.223402,36.793182,125.03488,243.11075,49700.812,0.41346115,2879.8027,3.9269495,1.2617599,1.742737,5.770006,2.385407,0.34116632,1.0706718,0.86940974,0.9615944,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,-0.052435,-0.039304312,-0.032604985,-0.006871072,-0.0013757071,-0.021319002,-0.019342098,-0.02373685,-0.008287255,-0.06754847,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,-0.005838915,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,0.40338147,-0.0027095284,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,-0.007011933,-0.023019457,1,1
0.9349804,-0.70161134,-0.18233341,1.7653847,13.660603,9.885813,-3.6848085,519.0678,5212.249,42.14081,8.776695,20.549566,-0.13992327,-0.24958245,2871.0317,3023.0522,74.678375,1.2373171,66.60104,768.5901,25140.328,30.483616,59.39056,122.08565,446.12866,174691.94,0.43319687,2040.9386,0.37877607,0.19324368,2.7158267,9.961618,-1.1874723,0.88474786,-0.9649887,0.23360898,0.47831294,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,-0.052435,-0.039304312,-0.032604985,-0.006871072,-0.0013757071,-0.021319002,-0.019342098,-0.02373685,-0.008287255,-0.06754847,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,17.896175,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,-0.10413034,-0.0027095284,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,-0.007011933,-0.023019457,1,0
-0.14434712,-0.70161134,-0.18233341,-0.47984558,2.3881185,9.82588,-3.6834197,560.7201,14842.881,115.293526,41.127144,21.525728,0.44851825,-0.24958245,3112.4492,4720.5103,188.06711,1.067035,38.969284,712.36743,34104.89,21.425037,40.743435,193.90312,303.2457,118568.516,0.36626142,5195.219,1.2057264,0.0792291,1.3938025,2.400257,0.6753086,0.5280047,0.496087,1.1821454,1.2585015,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,-0.052435,-0.039304312,-0.032604985,-0.006871072,0.10083046,-0.021319002,-0.019342098,-0.02373685,-0.008287255,-0.06754847,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,-0.005838915,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,-0.10413034,-0.0027095284,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,-0.007011933,-0.023019457,0,1
1.6065938,1.8270075,3.8288572,4.364436,2.1366746,8.41857,-7.321267,4599.823,16194.754,73.774536,40.44905,20.607729,1.8770201,-0.24958245,2485.5054,4551.483,202.16547,1.067035,51.545048,477.6073,36070.24,27.609276,46.91211,124.35413,336.14972,95024.0,0.6440871,5680.904,6.5976176,0.672643,2.5378323,8.695169,0.7659382,0.9129069,2.2252529,1.3712081,1.4029226,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,-0.052435,-0.039304312,-0.032604985,-0.006871072,-0.0013757071,-0.021319002,-0.019342098,-0.02373685,-0.008287255,3.111905,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,-0.005838915,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,-0.10413034,-0.0027095284,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,-0.007011933,-0.023019457,1,1
-0.14434712,-0.70161134,-0.18233341,-0.47984558,16.803524,8.437964,-7.317592,4599.7256,14747.846,113.04294,41.13917,20.754942,1.0838253,-0.24958245,2799.6768,4497.5493,193.4732,1.067035,70.83241,511.85745,41619.918,34.877853,58.604153,134.6615,323.4645,154420.58,0.40359372,5135.7744,6.3627877,0.785177,3.8327794,7.755868,2.3283849,1.0227207,1.3531854,1.0532572,1.1333215,-0.0097495,-0.007258509,-0.011423259,-0.035454072,-0.017857049,-0.04434976,-0.014382156,-0.052435,-0.039304312,-0.032604985,-0.006871072,-0.0013757071,-0.021319002,-0.019342098,-0.02373685,-0.008287255,-0.06754847,-0.0323157,-0.033786286,-0.01539731,-0.04178857,-0.0027707221,-0.041864738,-0.033919547,-0.027111169,-0.03351692,-0.002804802,-0.026256645,-0.010173166,-0.020665888,-0.03590218,-0.0013782809,-0.0038570254,-0.005838915,-0.0153493965,-0.0030261066,-0.15341261,-0.022350563,-0.052547056,-0.021190284,-0.007055889,-0.055675246,-0.010590081,-0.10413034,0.63403475,-0.049470887,-0.02989072,-0.010369509,-0.020263048,-0.00155885,-0.025237488,-0.0053418893,-0.007476067,-0.011385363,-0.040609412,-0.007011933,-0.023019457,1,1
